,restaurant,score,sentence,sentiment,polarity,positive,negative,neutral
84,Bridge Tap House & Wine Bar,5,The menu was intimidating but the waiter was super helpful and not condescending at all. We got to try new amazing food and the atmosphere was incredible. It was perfect for a date night. Photo is the table setting.,0.593939393939394,0.7842424242424242,1,0,1
85,Bridge Tap House & Wine Bar,4,Great food good beer a little on the expensive side but worth it.,0.2225,0.53,0,0,1
86,Bridge Tap House & Wine Bar,5,"A very cool place with a build your own cheese/charcuterie board! Absolutely delicious, and would definitely recommend",0.55125,0.83625,1,0,1
87,Bridge Tap House & Wine Bar,5,"I have always been a big fan of this place! Been coming here for a couple years now. Always a delight. Today I got the roasted pair salad which is to die for, paired with a very nice apricot hefeweizen picked by Ashley the amazing bartender here today. I highly recommend coming here.",0.385,0.635,0,0,1
88,Bridge Tap House & Wine Bar,4,"This is a great bar in downtown St Louis. The food is great and the draft selection is amazing. It's one of the few places in downtown St Louis that I feel comfortable bringing people from out of town for a drink.

Edit: edited my review to reflect a recent disappointing experience. Seems that post-Covid they no longer function as a bar, do not take walk ins, and you need to reserve a table beforehand. The maitre/host treated me like an idiot for even asking about it. So my review above is moot.",0.11111111111111109,0.5722222222222222,0,0,1
89,Bridge Tap House & Wine Bar,5,"Food was amazing, atmosphere was cool and the drinks are great. Highly recommend!",0.4875,0.71,0,0,1
90,Bridge Tap House & Wine Bar,5,"I came here for my wedding rehearsal dinner - made reservations ahead of time. Our server Josh took great care of our large group. The food was excellent, and the guests loved the beer list and wine selection. Everyone had a great time!",0.7428571428571429,0.7457142857142858,1,0,1
91,Bridge Tap House & Wine Bar,5,"The ambience and location was great, for our nearby stay at Union Station Hotel in St Louis, MO.  The menu was very creative and grilled cheese and tomato basil soup was delicious.   There is a huge selection of beer and wine. Our server ""T ""was the best! He was so  knowledgeable about the menu and everything else.  I highly recommend this place.",0.6683333333333333,0.7483333333333332,1,0,1
92,Bridge Tap House & Wine Bar,1,"Came here for drinks while on vacation and the experience was so bad we didn’t even finish our drinks and just left to go somewhere else. We found the place online and it looked really cute and intimate (which atmosphere was) and had good reviews. We arrived at 9:50pm and they close at 11pm. As soon as we walked in, the woman that greeted us (maybe the owner?) said the kitchen was closed. We said we just came for drinks to which she replied last call was in ten minutes. No “hi, how are you, welcome” etc. and it was strange that last call would be an hour before closing. We sat at the bar and waited a good 10ish minutes before someone took our drink order despite the fact that it wasn’t that busy and again she was was super rude. Other bar employees were taking shots and tasting beers at the end of the bar right next to us while we had been waiting to order. The bar staff were really inattentive and seem bothered by questions about the extensive drink selection. The part that got both of us, is that another couple walked in about five minutes after we finally got our drinks (and supposedly after last call) and we’re treated completely differently. We don’t know if it’s because we have tattoos, were a mixed couple, or didn’t “look” like the rest of the patrons…we had on proper attire (dress and polo) so no clue what it was about us in particular. We felt uncomfortable at the onset because the woman was so rude, but then after seeing her demeanor change completely towards others in the bar was upsetting, so we just paid the tab (which also took forever) and left. Didn’t even finish our beers. Definitely will not be back next time we are in town and were really disappointed.",0.03707983193277312,0.39296218487394957,0,0,1
93,Bridge Tap House & Wine Bar,3,"Was seated relatively quickly due to having a reservation, but the bar tender had to seat us because there was no server or host to take us for about 5 minutes. Once seated, took another 5 minutes just to get water, and had a dirty plate they set the table with. Took a while to place drink and appetizer orders, and longer to actually make it to the table. Finally able to place our entree order an hour into service. Food gets there in a reasonable amount of time. I ordered the Cuba, Missouri sandwich, which I regret. The pork was extremely dry and tough, and the sandwich was relatively flavorless. I recognize this is a cheaper item on the menu but I would think they would strive for everything to taste good. House kettle chips are amazing. The grilled cheese was great, especially the tomato jam they put on it. I don’t blame anyone for the poor service, as it seemed staff were overwhelmed and running around everywhere this evening. Went on a Friday night, so this could just be an issue of being busy and understaffed.",0.09424603174603176,0.5773809523809524,0,0,1
94,Bridge Tap House & Wine Bar,5,"Mitch is maybe the best bartender I have ever had. Between his knowledge and passion for the beer and the brand, he truly makes your experience a memorable. Great guy great place!",0.825,0.7,1,0,1
95,Bridge Tap House & Wine Bar,5,Just moved in across the street and this was the first place we went out to. Tons of taps with a bartender who knew about them all and was happy to walk you through the options and what and where they all came from. Only had snacks (the pretzel bites) but they were good. Will eventually try try more of the menu.,0.45,0.6866666666666666,0,0,1
96,Bridge Tap House & Wine Bar,2,"Beer and wine selection is great. Service was good but the food was awful. I really hope the chef was out sick because the two dishes we tried were the worst I've ever had publicly. The special of the day was a Thai salmon with every part of the dish severely under seasoned. No resemblance of Thai at all. No chiles and even parsley as garnish. Brussels were astringent and unpalatable. The ""risotto"" was far from it. Under cooked rice that was dry and again without a drop of salt. My wife got the trout,  potato artichoke gratin and carrot with fennel.  Everything on her dish was bland as well. Must of been completely out of salt that Friday. The gratin was an unappealing gray and potatoes were under cooked. The knife work on the carrots looked like a toddler did morning prep. Maybe we came on an off night for the kitchen, but we were visiting from out of town so it's the only time we'll have. I'd go for the beer or wine and eat elsewhere especially for the $$.",-0.0525297619047619,0.6642857142857143,0,1,1
97,Bridge Tap House & Wine Bar,5,"Fabulous experience, delicious pairings tried new wines. Friendly service.definitely will go again when I'm in St Louis.",0.47784090909090904,0.7386363636363636,0,0,1
98,Bridge Tap House & Wine Bar,5,"Wonderful service, food, and atmosphere!   I would highly recommend this spot and the grilled cheese!!",0.625,0.77,1,0,1
99,Bridge Tap House & Wine Bar,5,"This place has an amazing beer called Black Widow and it was so good. Chill little place, with hip staff and great selections. Go now. 😁",0.3491666666666667,0.6366666666666667,0,0,1
100,Bridge Tap House & Wine Bar,5,Delicious food and wine.  I love this place and have for years.  There were a couple blunders this visit and the manager addressed both which shows their commitment to a quality experience.,0.75,0.8,1,0,1
101,Biggie's Restaurant,5,"The food and the service was fantastic! My son enjoyed a bacon pizza, my daughter the kids hamburger with seasoned waffle fries, and I had the cannelloni with the red AND the white sauce as recommended by the waitress. It was delicious! The homemade creamy thousand island dressing was really good too!",0.44642857142857145,0.4928571428571429,0,0,1
102,Biggie's Restaurant,5,"When you show up at a restaurant at 9 o clock at night, and the tables are filling up, you know it's going to be good.

The host wasn't wearing a mask, which was off-putting. If I wasn't very hungry and exhausted, I would have turned around and left, but I am growing exhausted of begging people to do what they need to do to keep their neighbors safe. I can't explain to you that you should care about other people. Anyway, all the other staff had masks on.

The waitress was attentive and did a great job, especially considering how many tables she had.

The French Onion Soup was really good. It would benefit from crustier croutons - they became dumpling like in my soup. The cheese they used was amazing though, and the broth was different than what I was used to - it seemed like an opaque chicken broth rather than a clear onion broth. In any case, I very much enjoyed it.

My husband loved his chili mac. The onion rings were not my favorite as I prefer beer battered, and these were large and thin. I still ate them with gusto, though.

I appreciate restaurants who are able to keep their kitchens open until midnight. It's a rarity during the pandemic, but late night eaters need a place to go!

Finally, the dining room is packed with framed family photos, which is really heartwarming. I would love if some of them had descriptions so I knew what I was looking at.

I'm glad Biggies is in the neighborhood.

Update! My family and I went to Biggie's last night, September 1st 2022. We were all exhausted. There were tons of stuff on the floor, and we were very well attended too. I got the fried Chicken special and it was so good! I had the French onion soup again and loved it again. Shout out to our super friendly waitress who was busy but you'd never know it the way she was treating us with such kindness, and to the young man in the ball hat and firefighter shirt who kept checking on us to make sure we had everything we needed! Absolutely excellent service for a family weeknight meal. It's nice to be able to take the family somewhere where everybody is sure to find something they will like.",0.230828373015873,0.6082175925925927,0,0,1
